Datetime,Power_kW,temp_C,HR,solarRad_W/m2,Holiday,Power-1,Hour,Week Day,Month
2017-06-21 20:00:00,189.4037327,19.248333333333335,64.46833333333332,2.3225000000000002,0.0,223.8260479,20,2,6
2017-06-21 21:00:00,176.0612763,18.536666666666665,69.29833333333333,1.1140833333333333,0.0,189.4037327,21,2,6
2017-06-21 22:00:00,164.913749,18.2525,70.34166666666665,1.1535,0.0,176.0612763,22,2,6
2017-06-21 23:00:00,156.9486282,17.85083333333333,72.39166666666667,1.407333333333333,0.0,164.913749,23,2,6
2017-06-22 00:00:00,157.1472539,17.652500000000003,72.90833333333333,1.3195000000000003,0.0,156.9486282,0,3,6
2017-06-22 01:00:00,154.7474201,17.554166666666667,72.94999999999999,1.46275,0.0,157.1472539,1,3,6
2017-06-22 02:00:00,152.9767421,17.444166666666664,72.325,1.61725,0.0,154.7474201,2,3,6
2017-06-22 03:00:00,152.5700722,17.363333333333333,72.61666666666666,1.9679166666666665,0.0,152.9767421,3,3,6
2017-06-22 04:00:00,152.9453471,17.19833333333333,73.45,1.6427500000000002,0.0,152.5700722,4,3,6
2017-06-22 05:00:00,156.0559637,17.200833333333332,73.05,30.203999999999997,0.0,152.9453471,5,3,6
2017-06-22 06:00:00,175.5924443,17.745833333333334,70.79666666666667,137.67499999999998,0.0,156.0559637,6,3,6
2017-06-22 07:00:00,211.9953654,18.703333333333333,66.67416666666666,349.68333333333334,0.0,175.5924443,7,3,6
2017-06-22 08:00:00,283.3323402,19.85833333333333,60.560833333333335,496.52500000000003,0.0,211.9953654,8,3,6
2017-06-22 09:00:00,370.7337179,20.980833333333333,53.923333333333325,706.9166666666666,0.0,283.3323402,9,3,6
2017-06-22 10:00:00,410.0004909,21.4575,51.92333333333334,821.1583333333333,0.0,370.7337179,10,3,6
2017-06-22 11:00:00,410.1917911,22.449166666666667,47.06,923.8333333333334,0.0,410.0004909,11,3,6
2017-06-22 12:00:00,363.5522163,23.50166666666667,43.465,963.8333333333334,0.0,410.1917911,12,3,6
2017-06-22 13:00:00,379.3732033,24.44333333333333,41.34583333333333,951.1666666666666,0.0,363.5522163,13,3,6
2017-06-22 14:00:00,444.3302955,24.060000000000002,42.307500000000005,880.0,0.0,379.3732033,14,3,6
2017-06-22 15:00:00,454.3969976,24.415000000000006,38.04916666666667,767.2416666666667,0.0,444.3302955,15,3,6
2017-06-22 16:00:00,420.2517956,23.706666666666667,39.38,615.1916666666666,0.0,454.3969976,16,3,6
2017-06-22 17:00:00,345.0616078,22.7225,42.99166666666667,432.51666666666665,0.0,420.2517956,17,3,6
2017-06-22 18:00:00,245.8490125,21.205,49.89166666666666,242.71666666666667,0.0,345.0616078,18,3,6
2017-06-22 19:00:00,208.8950045,20.472499999999997,55.11166666666667,71.58333333333333,0.0,245.8490125,19,3,6
2017-06-22 20:00:00,174.2022737,19.3075,62.36000000000001,2.080333333333333,0.0,208.8950045,20,3,6
2017-06-22 21:00:00,168.2592002,18.689999999999998,63.87083333333334,1.063416666666667,0.0,174.2022737,21,3,6
2017-06-22 22:00:00,155.1806711,18.184166666666666,66.60916666666667,0.966583333333333,0.0,168.2592002,22,3,6
2017-06-22 23:00:00,149.8267771,17.825833333333335,66.45583333333333,1.38175,0.0,155.1806711,23,3,6
2017-06-23 00:00:00,151.7226165,17.25916666666667,70.69583333333334,1.485666666666667,0.0,149.8267771,0,4,6
2017-06-23 01:00:00,151.5225257,17.128333333333334,70.175,1.9449166666666668,0.0,151.7226165,1,4,6
2017-06-23 02:00:00,148.929508,16.89666666666667,71.96666666666665,2.021083333333334,0.0,151.5225257,2,4,6
2017-06-23 03:00:00,147.332549,16.63416666666667,73.41666666666667,2.2635,0.0,148.929508,3,4,6
2017-06-23 04:00:00,147.2835728,16.53833333333333,73.92500000000001,2.164166666666667,0.0,147.332549,4,4,6
2017-06-23 05:00:00,142.5923226,16.665833333333335,73.09166666666665,26.316249999999997,0.0,147.2835728,5,4,6
2017-06-23 06:00:00,162.7374476,17.540833333333335,70.1425,170.67500000000004,0.0,142.5923226,6,4,6
2017-06-23 07:00:00,202.5109359,18.947499999999998,63.71833333333334,352.5,0.0,162.7374476,7,4,6
2017-06-23 08:00:00,275.1690123,20.270000000000003,55.71000000000001,535.2916666666666,0.0,202.5109359,8,4,6
2017-06-23 09:00:00,362.2610446,21.735,46.80416666666667,695.0583333333334,0.0,275.1690123,9,4,6
2017-06-23 10:00:00,390.627055,23.2625,46.95666666666667,827.5833333333334,0.0,362.2610446,10,4,6
2017-06-23 11:00:00,388.8915394,25.726666666666663,39.4725,908.3333333333334,0.0,390.627055,11,4,6
2017-06-23 12:00:00,348.438454,26.368333333333336,37.01166666666667,932.25,0.0,388.8915394,12,4,6
2017-06-23 13:00:00,362.7445276,25.883333333333336,37.649166666666666,918.0833333333334,0.0,348.438454,13,4,6
2017-06-23 14:00:00,408.7836207,26.015833333333333,33.105,850.3333333333334,0.0,362.7445276,14,4,6
2017-06-23 15:00:00,432.6239372,26.471666666666668,32.169999999999995,732.2833333333333,0.0,408.7836207,15,4,6
2017-06-23 16:00:00,394.5353139,26.298333333333332,31.61916666666667,576.4416666666667,0.0,432.6239372,16,4,6
2017-06-23 17:00:00,336.8371643,25.045833333333334,36.15083333333333,282.60833333333335,0.0,394.5353139,17,4,6
2017-06-23 18:00:00,236.0931209,23.570833333333336,40.678333333333335,194.18333333333337,0.0,336.8371643,18,4,6
2017-06-23 19:00:00,199.4532722,22.209166666666665,40.835,56.13083333333333,0.0,236.0931209,19,4,6
2017-06-23 20:00:00,170.1058541,20.736666666666668,43.45499999999999,1.519916666666667,0.0,199.4532722,20,4,6
2017-06-23 21:00:00,163.4614163,19.8475,47.3075,0.49366666666666653,0.0,170.1058541,21,4,6
2017-06-23 22:00:00,156.4293549,19.375,46.419166666666676,0.6228333333333335,0.0,163.4614163,22,4,6
2017-06-23 23:00:00,152.3819115,19.052307692307693,48.27538461538462,0.7452307692307693,0.0,156.4293549,23,4,6
2017-06-24 00:00:00,152.5792814,18.689999999999998,49.056666666666665,0.6021666666666666,0.0,152.3819115,0,5,6
2017-06-24 01:00:00,140.387975,18.530833333333334,49.100833333333334,0.7659999999999999,0.0,152.5792814,1,5,6
2017-06-24 02:00:00,134.2389503,18.430833333333336,48.76,0.5561666666666668,0.0,140.387975,2,5,6
2017-06-24 03:00:00,148.8194162,18.383333333333333,48.32916666666667,0.6575000000000001,0.0,134.2389503,3,5,6
2017-06-24 04:00:00,148.8554158,18.018333333333334,49.997499999999995,0.8627500000000001,0.0,148.8194162,4,5,6
2017-06-24 05:00:00,148.3995604,17.659166666666668,51.68833333333333,21.520666666666667,0.0,148.8554158,5,5,6
2017-06-24 06:00:00,153.5711541,18.126666666666665,51.01916666666667,153.975,0.0,148.3995604,6,5,6
2017-06-24 07:00:00,157.6822247,19.296666666666663,47.29250000000001,346.375,0.0,153.5711541,7,5,6
2017-06-24 08:00:00,164.7191,20.394166666666667,47.0025,475.15833333333336,0.0,157.6822247,8,5,6
2017-06-24 09:00:00,166.0749454,21.465,45.093333333333334,640.3583333333333,0.0,164.7191,9,5,6
2017-06-24 10:00:00,167.8922973,22.525000000000002,41.88083333333333,715.0333333333332,0.0,166.0749454,10,5,6
2017-06-24 11:00:00,159.7992942,21.63083333333333,45.52,344.67499999999995,0.0,167.8922973,11,5,6
2017-06-24 12:00:00,150.4904674,22.337500000000002,41.83166666666666,521.8416666666666,0.0,159.7992942,12,5,6
2017-06-24 13:00:00,163.6824371,21.47083333333333,43.24833333333333,374.86666666666673,0.0,150.4904674,13,5,6
2017-06-24 14:00:00,162.7533544,20.88,45.95499999999999,344.8,0.0,163.6824371,14,5,6
2017-06-24 15:00:00,158.3840076,21.609166666666667,40.79,306.0416666666667,0.0,162.7533544,15,5,6
2017-06-24 16:00:00,160.1149186,21.66333333333333,41.535000000000004,169.29166666666666,0.0,158.3840076,16,5,6
2017-06-24 17:00:00,158.9964194,20.975833333333334,45.39083333333334,155.50833333333333,0.0,160.1149186,17,5,6
2017-06-24 18:00:00,149.7664987,20.358333333333338,46.0275,74.11083333333333,0.0,158.9964194,18,5,6
2017-06-24 19:00:00,148.787184,19.829166666666666,50.0575,14.925333333333336,0.0,149.7664987,19,5,6
2017-06-24 20:00:00,140.2266047,18.999166666666667,54.46750000000001,2.0759166666666666,0.0,148.787184,20,5,6
2017-06-24 21:00:00,140.3613939,18.782500000000002,52.93666666666667,0.8858333333333334,0.0,140.2266047,21,5,6
2017-06-24 22:00:00,153.6632461,18.53916666666667,53.42083333333333,0.89975,0.0,140.3613939,22,5,6
2017-06-24 23:00:00,148.0768198,17.829166666666666,58.93833333333333,1.2226666666666668,0.0,153.6632461,23,5,6
2017-06-25 00:00:00,147.636034,17.694166666666664,57.91666666666668,1.44425,0.0,148.0768198,0,6,6
2017-06-25 01:00:00,148.7869747,17.783333333333335,56.061666666666675,1.9448333333333334,0.0,147.636034,1,6,6
2017-06-25 02:00:00,147.6992426,17.853333333333335,54.46583333333333,1.9102500000000002,0.0,148.7869747,2,6,6
2017-06-25 03:00:00,148.0872848,17.023333333333337,62.94083333333333,2.0025,0.0,147.6992426,3,6,6
2017-06-25 04:00:00,131.0797761,16.85166666666667,65.16583333333334,1.8155833333333329,0.0,148.0872848,4,6,6
2017-06-25 05:00:00,137.9469091,17.3075,62.904999999999994,17.235666666666667,0.0,131.0797761,5,6,6
2017-06-25 06:00:00,139.9224918,17.158333333333335,66.25,80.94500000000001,0.0,137.9469091,6,6,6
2017-06-25 07:00:00,140.2743251,16.9775,70.21083333333333,66.885,0.0,139.9224918,7,6,6
2017-06-25 08:00:00,142.0447938,17.629166666666666,68.92333333333333,201.15,0.0,140.2743251,8,6,6
2017-06-25 09:00:00,143.9194939,18.982499999999998,62.683333333333344,358.925,0.0,142.0447938,9,6,6
2017-06-25 10:00:00,144.4781156,20.228333333333335,56.51500000000001,441.01666666666665,0.0,143.9194939,10,6,6
2017-06-25 11:00:00,135.3233336,21.655833333333334,51.58083333333334,707.5416666666666,0.0,144.4781156,11,6,6
2017-06-25 12:00:00,138.7939462,23.113333333333333,46.0525,622.6333333333334,0.0,135.3233336,12,6,6
2017-06-25 13:00:00,151.5915947,21.510833333333334,50.396666666666654,230.99166666666665,0.0,138.7939462,13,6,6
2017-06-25 14:00:00,152.609002,21.001666666666665,57.94750000000001,228.82499999999996,0.0,151.5915947,14,6,6
2017-06-25 15:00:00,151.4632938,19.664166666666663,63.259166666666665,185.3166666666667,0.0,152.609002,15,6,6
2017-06-25 16:00:00,150.8127894,19.070833333333333,65.4775,366.0,0.0,151.4632938,16,6,6
2017-06-25 17:00:00,149.8135912,20.028333333333332,56.685,430.7083333333333,0.0,150.8127894,17,6,6
2017-06-25 18:00:00,151.2588077,19.724166666666665,56.778333333333336,189.05833333333337,0.0,149.8135912,18,6,6
2017-06-25 19:00:00,148.4931175,18.962500000000002,59.15666666666666,64.52749999999999,0.0,151.2588077,19,6,6
2017-06-25 20:00:00,149.1411103,17.9675,60.81416666666667,4.0847500000000005,0.0,148.4931175,20,6,6
2017-06-25 21:00:00,148.8596018,17.506666666666664,64.40749999999998,1.46725,0.0,149.1411103,21,6,6
2017-06-25 22:00:00,147.0485289,16.975,70.27916666666667,1.6634166666666668,0.0,148.8596018,22,6,6
2017-06-25 23:00:00,144.7232059,16.897499999999997,71.35833333333333,1.3865,0.0,147.0485289,23,6,6
2017-06-26 00:00:00,144.0699806,16.881666666666664,72.43333333333334,1.4605,0.0,144.7232059,0,0,6
2017-06-26 01:00:00,143.4699175,16.888333333333335,73.125,1.5294166666666669,0.0,144.0699806,1,0,6
2017-06-26 02:00:00,142.4715565,17.099999999999998,72.7,1.5733333333333333,0.0,143.4699175,2,0,6
2017-06-26 03:00:00,140.3643241,17.175,72.16666666666667,1.5895000000000001,0.0,142.4715565,3,0,6
2017-06-26 04:00:00,142.2601635,17.110833333333336,72.04166666666667,1.4695833333333335,0.0,140.3643241,4,0,6
2017-06-26 05:00:00,143.5266378,17.160833333333333,71.825,9.091333333333333,0.0,142.2601635,5,0,6
2017-06-26 06:00:00,152.5614909,17.490833333333338,71.20833333333334,70.1,0.0,143.5266378,6,0,6
2017-06-26 07:00:00,180.2083465,18.011666666666667,69.33833333333334,154.29166666666666,0.0,152.5614909,7,0,6
2017-06-26 08:00:00,259.1935619,18.744166666666665,64.0675,227.20000000000002,0.0,180.2083465,8,0,6
2017-06-26 09:00:00,319.8932828,18.988333333333333,63.940000000000005,213.95833333333334,0.0,259.1935619,9,0,6
2017-06-26 10:00:00,337.1889976,19.02916666666667,68.1325,312.8583333333333,0.0,319.8932828,10,0,6
2017-06-26 11:00:00,338.2763111,19.895833333333332,63.42416666666667,556.6,0.0,337.1889976,11,0,6
2017-06-26 12:00:00,308.1471575,20.751666666666665,56.42749999999999,737.5333333333333,0.0,338.2763111,12,0,6
2017-06-26 13:00:00,326.8569031,20.963076923076922,55.49846153846154,330.0,0.0,308.1471575,13,0,6
2017-06-26 14:00:00,364.2397668,22.048333333333332,47.56916666666666,577.5166666666665,0.0,326.8569031,14,0,6
2017-06-26 15:00:00,366.3260692,21.654166666666665,48.12916666666666,734.3916666666668,0.0,364.2397668,15,0,6
2017-06-26 16:00:00,347.504976,21.595,46.94166666666666,532.4666666666666,0.0,366.3260692,16,0,6
2017-06-26 17:00:00,312.7281066,20.6375,49.45249999999999,394.6666666666667,0.0,347.504976,17,0,6
2017-06-26 18:00:00,250.6490987,19.838333333333335,54.115,246.01666666666665,0.0,312.7281066,18,0,6
2017-06-26 19:00:00,210.1719438,19.005,57.20916666666667,48.6,0.0,250.6490987,19,0,6
2017-06-26 20:00:00,171.8068352,18.2575,60.01666666666667,2.3434999999999997,0.0,210.1719438,20,0,6
2017-06-26 21:00:00,158.5757264,17.635833333333334,65.83583333333333,1.868666666666667,0.0,171.8068352,21,0,6
2017-06-26 22:00:00,150.7512552,17.38083333333333,67.44666666666667,2.2401666666666666,0.0,158.5757264,22,0,6
2017-06-26 23:00:00,144.8100654,16.936666666666667,71.8675,1.9078333333333333,0.0,150.7512552,23,0,6
2017-06-27 00:00:00,145.3157342,16.82166666666667,73.22500000000001,1.2690000000000001,0.0,144.8100654,0,1,6
2017-06-27 01:00:00,145.9639363,17.129166666666666,71.84166666666667,1.7604166666666663,0.0,145.3157342,1,1,6
2017-06-27 02:00:00,145.7581944,17.196153846153848,71.54615384615386,1.6696153846153845,0.0,145.9639363,2,1,6
2017-06-27 03:00:00,144.9427616,16.79416666666667,73.025,1.6033333333333333,0.0,145.7581944,3,1,6
2017-06-27 04:00:00,142.5837413,16.451666666666664,74.55833333333332,1.4744166666666665,0.0,144.9427616,4,1,6
2017-06-27 05:00:00,144.0513529,16.43916666666667,75.94166666666666,22.772916666666664,0.0,142.5837413,5,1,6
2017-06-27 06:00:00,155.8989887,17.130833333333335,73.52499999999999,154.95,0.0,144.0513529,6,1,6
2017-06-27 07:00:00,178.943128,18.315833333333334,66.71750000000002,400.47499999999997,0.0,155.8989887,7,1,6
2017-06-27 08:00:00,244.3631918,19.408333333333335,59.37583333333333,518.0416666666666,0.0,178.943128,8,1,6
2017-06-27 09:00:00,314.9701282,20.273333333333333,55.50749999999999,493.325,0.0,244.3631918,9,1,6
2017-06-27 10:00:00,350.1576442,21.010833333333334,48.51499999999999,730.6833333333334,0.0,314.9701282,10,1,6
2017-06-27 11:00:00,362.7849225,21.29666666666667,48.69083333333333,698.0833333333334,0.0,350.1576442,11,1,6
2017-06-27 12:00:00,322.0522123,21.334166666666665,48.98583333333334,696.6999999999999,0.0,362.7849225,12,1,6
2017-06-27 13:00:00,327.0348081,21.36,49.04583333333334,536.9,0.0,322.0522123,13,1,6
2017-06-27 14:00:00,364.1093729,21.163333333333338,49.69,619.6416666666667,0.0,327.0348081,14,1,6
2017-06-27 15:00:00,391.7244149,21.1575,49.12166666666667,488.6083333333333,0.0,364.1093729,15,1,6
2017-06-27 16:00:00,397.3007948,21.204166666666666,49.77333333333333,515.1916666666667,0.0,391.7244149,16,1,6
2017-06-27 17:00:00,367.346616,21.0125,51.721666666666664,432.22499999999997,0.0,397.3007948,17,1,6
2017-06-27 18:00:00,289.0447651,20.29,56.78999999999999,216.0,0.0,367.346616,18,1,6
2017-06-27 19:00:00,219.8171157,19.52333333333333,60.869166666666665,48.36000000000001,0.0,289.0447651,19,1,6
2017-06-27 20:00:00,167.5423477,18.916666666666668,65.98,2.1820000000000004,0.0,219.8171157,20,1,6
2017-06-27 21:00:00,156.6851195,18.709166666666665,67.80000000000001,0.9804166666666667,0.0,167.5423477,21,1,6
2017-06-27 22:00:00,150.7638132,18.44666666666667,70.11250000000001,1.0565833333333334,0.0,156.6851195,22,1,6
2017-06-27 23:00:00,146.6510682,18.13230769230769,73.88461538461539,0.8666153846153846,0.0,150.7638132,23,1,6
2017-06-28 00:00:00,145.2307584,17.876666666666665,76.39166666666667,0.8951666666666666,0.0,146.6510682,0,2,6
2017-06-28 01:00:00,144.6924388,17.7825,76.78333333333333,1.0935,0.0,145.2307584,1,2,6
2017-06-28 02:00:00,142.6950889,17.660833333333333,78.50833333333334,1.9539999999999997,0.0,144.6924388,2,2,6
2017-06-28 03:00:00,142.2488613,17.74166666666667,79.625,1.5528333333333333,0.0,142.6950889,3,2,6
2017-06-28 04:00:00,140.2550695,17.774166666666666,81.05833333333334,3.163,0.0,142.2488613,4,2,6
2017-06-28 05:00:00,144.9984354,17.855,81.95833333333333,8.271333333333333,0.0,140.2550695,5,2,6
2017-06-28 06:00:00,160.1927782,18.2025,79.45,54.234166666666674,0.0,144.9984354,6,2,6
2017-06-28 07:00:00,201.8240133,18.06833333333333,79.275,127.54666666666667,0.0,160.1927782,7,2,6
2017-06-28 08:00:00,232.9144818,18.031666666666666,80.25,243.7416666666667,0.0,201.8240133,8,2,6
2017-06-28 09:00:00,282.0330058,19.698333333333334,71.94166666666668,460.59166666666664,0.0,232.9144818,9,2,6
2017-06-28 10:00:00,317.7462834,19.97583333333333,63.416666666666664,789.4833333333332,0.0,282.0330058,10,2,6
2017-06-28 11:00:00,330.0229842,20.58583333333333,53.425833333333344,757.1916666666666,0.0,317.7462834,11,2,6
2017-06-28 12:00:00,299.6219499,20.40166666666667,49.252500000000005,854.9083333333333,0.0,330.0229842,12,2,6
2017-06-28 13:00:00,309.5471652,20.565,44.089999999999996,858.3166666666666,0.0,299.6219499,13,2,6
2017-06-28 14:00:00,345.0574218,20.535833333333333,44.169999999999995,615.975,0.0,309.5471652,14,2,6
2017-06-28 15:00:00,355.4211206,20.281666666666666,48.593333333333334,487.8416666666667,0.0,345.0574218,15,2,6
2017-06-28 16:00:00,331.2212267,20.27,45.65666666666666,662.1583333333333,0.0,355.4211206,16,2,6
2017-06-28 17:00:00,300.4491035,19.841666666666665,46.47583333333333,512.5416666666666,0.0,331.2212267,17,2,6
2017-06-28 18:00:00,231.1624315,19.417499999999997,46.42916666666667,225.52499999999995,0.0,300.4491035,18,2,6
2017-06-28 19:00:00,183.3170794,18.295833333333334,51.35999999999999,58.94166666666667,0.0,231.1624315,19,2,6
2017-06-28 20:00:00,149.2639694,17.27416666666667,57.939166666666665,2.740416666666667,0.0,183.3170794,20,2,6
2017-06-28 21:00:00,152.4112135,17.025000000000002,60.99333333333334,1.285,0.0,149.2639694,21,2,6
2017-06-28 22:00:00,145.8343796,16.705833333333334,60.365,1.4973333333333334,0.0,152.4112135,22,2,6
2017-06-28 23:00:00,141.4346843,16.239166666666666,61.75333333333333,1.4883333333333333,0.0,145.8343796,23,2,6
2017-06-29 00:00:00,139.8663994,16.20583333333333,62.71083333333334,1.735083333333333,0.0,141.4346843,0,3,6
2017-06-29 01:00:00,138.736598,15.836666666666666,65.28666666666666,1.2781666666666667,0.0,139.8663994,1,3,6
2017-06-29 02:00:00,138.8975497,15.881666666666668,62.87916666666666,1.5736666666666663,0.0,138.736598,2,3,6
2017-06-29 03:00:00,140.9378061,15.853333333333333,63.50083333333333,1.725833333333333,0.0,138.8975497,3,3,6
2017-06-29 04:00:00,131.2997504,15.60416666666667,66.385,1.60125,0.0,140.9378061,4,3,6
2017-06-29 06:00:00,151.5652229,16.26,62.15333333333334,119.83,0.0,131.2997504,6,3,6
2017-06-29 07:00:00,194.0815877,16.710833333333333,59.92416666666666,235.57583333333332,0.0,151.5652229,7,3,6
2017-06-29 08:00:00,244.2610534,17.61083333333333,49.794166666666676,505.62500000000006,0.0,194.0815877,8,3,6
2017-06-29 09:00:00,287.7891744,18.584166666666665,42.26083333333333,619.45,0.0,244.2610534,9,3,6
2017-06-29 10:00:00,309.8724174,18.833846153846157,42.604615384615386,572.4384615384615,0.0,287.7891744,10,3,6
2017-06-29 11:00:00,310.7504309,18.963333333333335,45.25666666666666,540.8166666666667,0.0,309.8724174,11,3,6
2017-06-29 12:00:00,283.6515227,18.749166666666667,47.2825,553.2916666666666,0.0,310.7504309,12,3,6
2017-06-29 13:00:00,272.8047595,19.261666666666667,44.205000000000005,739.0333333333332,0.0,283.6515227,13,3,6
2017-06-29 14:00:00,317.1070812,18.66666666666666,52.13416666666668,640.075,0.0,272.8047595,14,3,6
2017-06-29 15:00:00,330.8248125,18.67,48.13833333333334,505.43333333333334,0.0,317.1070812,15,3,6
2017-06-29 16:00:00,311.8379537,18.184166666666666,49.67583333333334,333.43333333333334,0.0,330.8248125,16,3,6
2017-06-29 17:00:00,270.6791087,17.915000000000003,47.274166666666666,193.3083333333333,0.0,311.8379537,17,3,6
2017-06-29 18:00:00,213.9613203,17.331666666666667,52.1275,131.41416666666666,0.0,270.6791087,18,3,6
2017-06-29 19:00:00,183.7258423,17.15,52.419999999999995,47.498083333333334,0.0,213.9613203,19,3,6
2017-06-29 20:00:00,162.3690796,16.323333333333334,59.52833333333334,1.901,0.0,183.7258423,20,3,6
2017-06-29 21:00:00,158.3540777,15.755,62.86000000000001,1.7188333333333334,0.0,162.3690796,21,3,6
2017-06-29 22:00:00,151.6560591,15.541666666666666,64.2025,1.9729166666666667,0.0,158.3540777,22,3,6
2017-06-29 23:00:00,149.2738065,15.55,63.446000000000005,2.1654,0.0,151.6560591,23,3,6
2017-01-07 00:00:00,149.9477525,9.49,70.96666666666667,0.7686666666666668,0.0,149.2738065,0,5,1
2017-01-07 01:00:00,146.6619518,9.2475,73.22500000000001,0.6902499999999998,0.0,149.9477525,1,5,1
2017-01-07 02:00:00,147.0778309,8.788333333333334,76.83333333333334,0.8194166666666666,0.0,146.6619518,2,5,1
2017-01-07 04:00:00,136.9004091,7.739166666666667,80.3,0.8195,0.0,147.0778309,4,5,1
2017-01-07 05:00:00,139.9143291,7.385833333333333,79.65833333333333,0.7503333333333334,0.0,136.9004091,5,5,1
2017-01-07 06:00:00,139.8203534,7.290000000000002,78.575,0.8795000000000001,0.0,139.9143291,6,5,1
2017-01-07 07:00:00,142.6699729,7.140833333333334,78.97500000000001,1.9415000000000002,0.0,139.8203534,7,5,1
2017-01-07 08:00:00,143.7277751,7.207083333333333,76.55000000000001,59.4125,0.0,142.6699729,8,5,1
2017-01-07 09:00:00,144.393977,8.15,72.3325,197.04166666666666,0.0,143.7277751,9,5,1
2017-01-07 10:00:00,150.8471146,9.059999999999997,66.735,328.0083333333334,0.0,144.393977,10,5,1
2017-01-07 11:00:00,155.5147139,9.874166666666666,62.465833333333336,420.61666666666673,0.0,150.8471146,11,5,1
2017-01-07 12:00:00,153.2124139,10.8575,60.9125,461.79166666666674,0.0,155.5147139,12,5,1
2017-01-07 13:00:00,150.3866546,11.833333333333334,59.321666666666665,447.18333333333334,0.0,153.2124139,13,5,1
2017-01-07 14:00:00,165.8099716,12.53,58.80833333333334,377.9083333333333,0.0,150.3866546,14,5,1
2017-01-07 15:00:00,166.9169593,13.441666666666668,57.150000000000006,263.60833333333335,0.0,165.8099716,15,5,1
2017-01-07 16:00:00,165.6626244,13.421666666666665,58.021666666666675,111.09416666666665,0.0,166.9169593,16,5,1
2017-01-07 17:00:00,163.7695059,12.286666666666667,63.8175,5.26375,0.0,165.6626244,17,5,1
2017-01-07 18:00:00,153.3181104,12.03,66.80083333333333,0.7454999999999999,0.0,163.7695059,18,5,1
2017-01-07 19:00:00,151.4446661,11.966666666666669,66.73166666666667,0.5724166666666667,0.0,153.3181104,19,5,1
2017-01-07 20:00:00,148.0489829,11.746666666666668,67.56083333333333,0.7521666666666668,0.0,151.4446661,20,5,1
2017-01-07 21:00:00,152.6002114,11.470833333333337,67.7075,0.8678333333333333,0.0,148.0489829,21,5,1
2017-01-07 22:00:00,148.0724245,11.295,63.74583333333333,0.41058333333333336,0.0,152.6002114,22,5,1
2017-01-07 23:00:00,145.8452632,10.276666666666667,66.83333333333333,0.6829999999999999,0.0,148.0724245,23,5,1
2017-02-07 00:00:00,148.3983046,13.231666666666667,84.19166666666668,4.75125,0.0,145.8452632,0,1,2
2017-02-07 01:00:00,145.5861498,13.243333333333332,84.52499999999999,4.075166666666667,0.0,148.3983046,1,1,2
2017-02-07 02:00:00,148.7534867,13.2675,85.30833333333334,4.178916666666666,0.0,145.5861498,2,1,2
2017-02-07 03:00:00,145.9863314,13.285000000000002,85.50833333333334,3.911416666666666,0.0,148.7534867,3,1,2
2017-02-07 04:00:00,146.3161882,13.3075,86.04166666666667,4.84825,0.0,145.9863314,4,1,2
2017-02-07 05:00:00,144.7830657,13.275833333333331,85.85833333333333,4.737416666666666,0.0,146.3161882,5,1,2
2017-02-07 06:00:00,142.7880181,13.259166666666664,85.98333333333333,5.28,0.0,144.7830657,6,1,2
2017-02-07 07:00:00,142.713298,13.248333333333333,87.625,7.753666666666668,0.0,142.7880181,7,1,2
2017-02-07 08:00:00,144.2418159,13.1775,89.22499999999998,21.866666666666664,0.0,142.713298,8,1,2
2017-02-07 09:00:00,146.4162336,13.379166666666665,89.24166666666667,68.40249999999999,0.0,144.2418159,9,1,2
2017-02-07 10:00:00,147.6014995,12.225833333333332,87.24166666666666,60.40333333333333,0.0,146.4162336,10,1,2
2017-02-07 11:00:00,148.4797223,11.901666666666666,79.09166666666667,144.925,0.0,147.6014995,11,1,2
2017-02-07 12:00:00,152.7270472,12.948333333333332,69.41333333333334,260.87499999999994,0.0,148.4797223,12,1,2
2017-02-07 13:00:00,152.6600712,13.834166666666668,57.45666666666667,417.81666666666666,0.0,152.7270472,13,1,2
2017-02-07 14:00:00,157.0130926,14.244166666666665,48.4975,519.575,0.0,152.6600712,14,1,2
2017-02-07 15:00:00,157.4819246,13.940833333333332,43.81583333333333,362.875,0.0,157.0130926,15,1,2
2017-02-07 16:00:00,158.1328476,13.6475,46.732499999999995,245.24999999999997,0.0,157.4819246,16,1,2
2017-02-07 17:00:00,161.3301144,12.560833333333333,52.28333333333333,72.425,0.0,158.1328476,17,1,2
2017-02-07 18:00:00,158.9681639,11.833333333333334,59.94833333333332,6.240083333333334,0.0,161.3301144,18,1,2
2017-02-07 19:00:00,156.5363072,11.472500000000002,64.20333333333333,4.717416666666667,0.0,158.9681639,19,1,2
2017-02-07 20:00:00,154.7252343,11.134999999999998,65.90583333333333,4.691833333333333,0.0,156.5363072,20,1,2
2017-02-07 21:00:00,152.5246541,10.7875,67.2325,4.433333333333333,0.0,154.7252343,21,1,2
2017-02-07 22:00:00,151.5087119,10.4025,69.69583333333334,4.377916666666667,0.0,152.5246541,22,1,2
2017-02-07 23:00:00,151.0888561,10.281538461538462,69.11999999999999,4.463384615384616,0.0,151.5087119,23,1,2
2017-03-07 00:00:00,151.3860621,12.494166666666667,81.74166666666666,1.0454166666666664,0.0,151.0888561,0,1,3
2017-03-07 01:00:00,149.8060564,12.6325,81.63333333333333,0.9900833333333333,0.0,151.3860621,1,1,3
2017-03-07 02:00:00,151.6005946,12.445,82.1,0.7779166666666667,0.0,149.8060564,2,1,3
