Datetime,index,Power_kW,temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,rain_day,Holiday
2017-05-29 00:00:00,3551,128.7081978,16.51416666666667,84.12500000000001,2.613666666666667,3.3962499999999998,1017.0,1.1235833333333332,0.0,0.0,0.0
2017-05-29 01:00:00,3552,128.037182,16.505,84.20833333333333,1.7680833333333332,2.515833333333333,1016.0833333333334,0.7383333333333334,0.0,0.0,0.0
2017-05-29 02:00:00,3553,138.9850371,16.514999999999997,84.30833333333334,1.7435,2.452833333333333,1016.0,1.0198333333333334,0.05833333333333333,0.05833333333333333,0.0
2017-05-29 03:00:00,3554,138.3207189,16.303333333333338,85.66666666666667,1.8901666666666668,2.536666666666666,1016.0,0.89275,1.3583333333333334,1.4083333333333332,0.0
2017-05-29 04:00:00,3555,138.0503033,16.269166666666667,86.46666666666665,1.8886666666666665,2.536749999999999,1016.0,0.6346666666666666,0.4083333333333334,1.7833333333333332,0.0
2017-05-29 05:00:00,3556,145.1445268,16.407500000000002,85.925,1.6665833333333333,2.1802499999999996,1016.0,4.970833333333333,0.13333333333333336,1.8999999999999997,0.0
2017-05-29 06:00:00,3557,159.2467422,16.597499999999997,84.35,1.544416666666667,1.970583333333333,1016.0,105.03250000000001,0.0,1.8999999999999997,0.0
2017-05-29 07:00:00,3558,191.5260347,17.138333333333332,78.98333333333333,1.9654999999999998,2.5786666666666664,1016.9166666666666,152.83333333333334,0.0,1.8999999999999997,0.0
2017-05-29 08:00:00,3559,244.3964705,18.046666666666667,73.15833333333335,1.8152500000000005,2.2851666666666666,1017.0,239.69166666666663,0.0,1.8999999999999997,0.0
2017-05-29 09:00:00,3560,294.0905695,18.29181818181818,71.51818181818182,2.9484545454545454,3.819545454545455,1017.0,308.96363636363634,0.0,1.9,0.0
2017-05-29 10:00:00,3561,318.8281551,18.21,72.00416666666665,3.139583333333333,3.8365833333333335,1017.8333333333334,309.4333333333333,0.0,1.8999999999999997,0.0
2017-05-29 11:00:00,3562,320.287604,19.25923076923077,66.42846153846153,2.4045384615384613,3.0963076923076924,1018.0,361.89230769230767,0.0,1.8999999999999997,0.0
2017-05-29 12:00:00,3563,306.1969001,19.823333333333334,65.25083333333335,2.3690833333333337,3.3125,1017.9166666666666,506.55833333333345,0.0,1.8999999999999997,0.0
2017-05-29 13:00:00,3564,309.1455185,20.590833333333336,58.76166666666668,4.037416666666667,4.989333333333334,1017.0833333333334,741.0583333333334,0.08333333333333333,1.9833333333333334,0.0
2017-05-29 14:00:00,3565,333.6564322,20.78833333333333,54.607499999999995,5.702416666666665,6.8125833333333325,1017.0,805.8083333333334,0.016666666666666666,2.0,0.0
2017-05-29 15:00:00,3566,348.1728523,20.529999999999998,55.923333333333325,7.031333333333335,8.406333333333333,1017.0,739.9083333333333,0.0,2.0,0.0
2017-05-29 16:00:00,3567,337.4772037,20.138333333333332,55.87916666666666,6.52325,8.197416666666667,1017.0,572.2916666666667,0.0,2.0,0.0
2017-05-29 17:00:00,3568,304.6522661,19.593333333333334,57.400000000000006,7.272999999999999,8.826749999999999,1017.0833333333334,396.76666666666665,0.0,2.0,0.0
2017-05-29 18:00:00,3569,250.5840064,18.591666666666665,61.38833333333334,6.323583333333333,7.651499999999999,1017.4166666666666,203.3833333333333,0.0,2.0,0.0
2017-05-29 19:00:00,3570,215.8173927,17.763333333333335,63.838333333333345,5.557666666666666,6.771833333333333,1018.0,43.747499999999995,0.0,2.0,0.0
2017-05-29 20:00:00,3571,174.0693682,16.805833333333336,67.4825,5.4440833333333325,6.834333333333333,1018.0,1.132583333333333,0.0,2.0,0.0
2017-05-29 21:00:00,3572,161.9494331,16.260833333333334,69.98333333333333,5.306166666666667,6.436166666666666,1018.9166666666666,0.8005,0.0,2.0,0.0
2017-05-29 22:00:00,3573,152.5644211,16.14083333333333,71.55,3.8120833333333324,5.282666666666666,1019.0,0.9965833333333333,0.0,2.0,0.0
2017-05-29 23:00:00,3574,140.2751623,15.991666666666667,72.01666666666667,4.088166666666667,4.969083333333333,1019.0,0.9205833333333334,0.0,2.0,0.0
2017-05-30 00:00:00,3575,138.7499932,15.731666666666664,73.87500000000001,6.0255,7.189750000000001,1019.0,1.1005,0.0,0.0,0.0
2017-05-30 01:00:00,3576,138.3784857,15.645000000000001,75.90833333333335,3.684583333333333,4.86375,1019.0,0.9783333333333332,0.0,0.0,0.0
2017-05-30 02:00:00,3577,136.3962054,15.56,76.10000000000001,3.9954999999999994,4.779916666666667,1018.1666666666666,1.0105,0.0,0.0,0.0
2017-05-30 03:00:00,3578,133.6692357,15.55769230769231,76.71538461538464,4.259076923076923,5.283538461538462,1018.0,1.341769230769231,0.0,0.0,0.0
2017-05-30 04:00:00,3579,135.1646842,15.558333333333335,77.05833333333334,3.654833333333334,4.758916666666667,1018.0,0.9896666666666666,0.0,0.0,0.0
2017-05-30 05:00:00,3580,140.7678545,15.585625,75.475,3.541875,4.135312499999999,1018.0,19.82325,0.0,0.0,0.0
2017-05-30 06:00:00,3581,147.7965671,15.976666666666668,73.14999999999999,4.7153333333333345,5.954250000000001,1018.1666666666666,184.64166666666665,0.0,0.0,0.0
2017-05-30 07:00:00,3582,172.12832,16.687500000000004,69.18333333333334,5.42325,6.5618333333333325,1018.75,348.50833333333344,0.0,0.0,0.0
2017-05-30 08:00:00,3583,233.0626662,17.759166666666662,63.435833333333335,4.935499999999999,6.163666666666664,1019.0,551.8166666666667,0.0,0.0,0.0
2017-05-30 09:00:00,3584,276.9476437,18.830833333333334,55.59500000000002,5.496333333333333,6.5413333333333314,1019.0,738.7916666666666,0.0,0.0,0.0
2017-05-30 10:00:00,3585,308.234017,19.913333333333338,51.28333333333333,4.691,6.142666666666664,1019.0,842.2833333333334,0.0,0.0,0.0
2017-05-30 11:00:00,3586,316.4659953,20.403749999999995,49.341875,5.6728125,7.092124999999999,1018.125,770.3125,0.0,0.0,0.0
2017-05-30 12:00:00,3587,311.6433047,20.890833333333333,45.65833333333334,5.130833333333333,6.604166666666667,1018.0,829.0416666666669,0.0,0.0,0.0
2017-05-30 13:00:00,3588,304.7828693,20.764166666666668,48.05166666666667,5.9937499999999995,7.567416666666667,1017.75,950.25,0.0,0.0,0.0
2017-05-30 14:00:00,3589,340.2230104,20.580000000000002,49.51,7.534083333333334,9.329166666666666,1017.0,881.6666666666666,0.0,0.0,0.0
2017-05-30 15:00:00,3590,340.5585183,20.29333333333333,50.81916666666667,8.468666666666666,10.229999999999999,1017.0,761.5500000000001,0.0,0.0,0.0
2017-05-30 16:00:00,3591,314.4862266,20.038333333333338,52.18833333333334,8.622083333333334,10.041666666666666,1017.1666666666666,601.9583333333334,0.0,0.0,0.0
2017-05-30 17:00:00,3592,276.3182786,19.381666666666668,56.021666666666675,8.578083333333334,10.650833333333333,1017.0,415.8916666666666,0.0,0.0,0.0
2017-05-30 18:00:00,3593,226.7022485,18.965,56.88666666666666,6.6635833333333325,8.658916666666668,1017.0833333333334,218.29166666666663,0.0,0.0,0.0
2017-05-30 19:00:00,3594,182.6230406,17.976666666666667,60.69083333333334,8.149499999999998,10.252416666666667,1017.9166666666666,49.723333333333336,0.0,0.0,0.0
2017-05-30 20:00:00,3595,159.0127448,16.734166666666667,66.39999999999999,8.2185,9.705833333333333,1018.0,1.2248333333333337,0.0,0.0,0.0
2017-05-30 21:00:00,3596,147.4240131,16.223333333333333,68.49333333333333,7.051333333333335,8.553416666666667,1018.75,0.5514166666666667,0.0,0.0,0.0
2017-05-30 22:00:00,3597,138.2041388,16.10666666666667,68.25083333333332,6.156666666666666,7.737166666666667,1019.0,0.7336666666666667,0.0,0.0,0.0
2017-05-30 23:00:00,3598,140.5208805,15.881666666666668,69.37833333333334,6.0714999999999995,7.379833333333333,1019.0,0.6807500000000001,0.0,0.0,0.0
2017-05-31 00:00:00,3599,147.9679838,15.522499999999999,72.66666666666667,7.0384166666666665,8.532833333333333,1018.4166666666666,0.923,0.0,0.0,0.0
2017-05-31 01:00:00,3600,144.1028407,15.472500000000002,73.8,6.902833333333334,8.658666666666665,1018.0,0.63925,0.0,0.0,0.0
2017-05-31 02:00:00,3601,142.070747,15.405833333333335,74.44166666666668,7.284833333333334,8.845833333333333,1018.0,0.9069166666666667,0.0,0.0,0.0
2017-05-31 03:00:00,3602,141.1090135,15.458333333333334,74.11666666666666,6.746499999999998,8.09325,1018.0,1.0315,0.0,0.0,0.0
2017-05-31 04:00:00,3603,141.4792652,15.476666666666665,74.29166666666666,6.7695,8.301833333333333,1018.0,0.8353333333333333,0.0,0.0,0.0
2017-05-31 05:00:00,3604,145.5344527,15.555833333333332,74.18333333333334,4.285583333333334,5.723666666666667,1018.0,29.706500000000002,0.0,0.0,0.0
2017-05-31 06:00:00,3605,140.6929251,16.035,72.5,5.129166666666667,6.35175,1018.8333333333334,173.75,0.0,0.0,0.0
2017-05-31 07:00:00,3606,195.1693198,17.064999999999998,68.40833333333332,6.082416666666667,7.296166666666667,1019.0,366.5416666666667,0.0,0.0,0.0
2017-05-31 08:00:00,3607,259.6433476,18.433333333333337,64.05666666666666,4.750333333333334,6.121416666666668,1019.0,556.2583333333334,0.0,0.0,0.0
2017-05-31 09:00:00,3608,321.7026813,19.554166666666664,60.278333333333336,4.425333333333334,5.429916666666667,1019.0,719.6833333333334,0.0,0.0,0.0
